bvals,E=0.010000,E=0.021544,E=0.046416,E=0.100000,E=0.215443,E=0.464159,E=1.000000,E=2.154435,E=4.641589,E=10.000000
0.00657933224657568,2.99751958220643,2.99470362283784,2.98880134743754,2.97678101843435,2.95357320170569,2.91251312659462,2.84803205931414,2.75920652654192,2.65034334361656,2.52825383997337
0.00756463327554629,2.9975195860236,2.99470363093203,2.98880136430721,2.97678105242624,2.95357326619698,2.91251323819064,2.84803223165802,2.75920676476602,2.65034364515745,2.52825419908247
0.00869749002617783,2.99751959106968,2.99470364163207,2.98880138660793,2.97678109736153,2.9535733514507,2.9125133857141,2.84803245948668,2.75920707968463,2.65034404377733,2.52825467380438
0.01,2.99751959774029,2.9947036557769,2.98880141608818,2.97678115676336,2.95357346415115,2.91251358073159,2.84803276066312,2.75920749598913,2.65034457073036,2.52825530136022
0.0114975699539774,2.99751960655845,2.99470367447553,2.98880145505933,2.9767812352891,2.95357361313461,2.9125138385335,2.84803315880125,2.75920804632031,2.650345267333,2.52825613095457
0.0132194114846603,2.99751961821553,2.99470369919402,2.98880150657691,2.97678133909556,2.95357381008213,2.91251417933291,2.8480336851175,2.75920877382768,2.65034618820374,2.52825722763378
0.0151991108295293,2.99751963362551,2.99470373187041,2.98880157468014,2.97678147632166,2.95357407043544,2.9125146298505,2.84803438087846,2.75920973555304,2.65034740554601,2.52825867738668
0.0174752840000768,2.9975196539966,2.99470377506669,2.98880166470863,2.97678165772664,2.9535744146077,2.91251522540966,2.84803530063676,2.75921100690333,2.65034901481018,2.52826059388786
0.0200923300256505,2.99751968092599,2.99470383216965,2.98880178372107,2.97678189753359,2.95357486958403,2.91251601270631,2.84803651650878,2.75921268756402,2.650351142179,2.5282631274126
0.0231012970008316,2.99751971652506,2.99470390765642,2.98880194104861,2.97678221454469,2.95357547103747,2.91251705347049,2.84803812382997,2.75921490931678,2.65035395446387,2.52826647662339
0.0265608778294669,2.99751976358495,2.99470400744553,2.98880214902655,2.97678263361547,2.95357626612615,2.9125184293071,2.84804024863135,2.75921784637503,2.65035767218876,2.52827090415313
0.0305385550883342,2.99751982579536,2.99470413936094,2.98880242396147,2.97678318760367,2.9535773171912,2.91252024809541,2.84804305752404,2.75922172904887,2.65036258688927,2.52827675720957
0.0351119173421513,2.9975199080339,2.99470431374548,2.98880278740983,2.97678391994577,2.95357870664539,2.91252265244974,2.84804677076786,2.75922686181249,2.65036908398616,2.52828449482011
0.0403701725859655,2.99752001674846,2.99470454427181,2.98880326786818,2.97678488806293,2.95358054343611,2.91252583090524,2.84805167955027,2.75923364719397,2.65037767303162,2.52829472386056
0.0464158883361278,2.99752016046279,2.99470484901445,2.98880390300758,2.97678616786384,2.95358297158992,2.91253003270728,2.84805816883358,2.75924261736613,2.65038902770866,2.52830824670485
0.0533669923120631,2.99752035044485,2.994705251867,2.98880474262754,2.97678785969754,2.9535861815093,2.91253558736621,2.84806674756706,2.75925447592519,2.65040403873509,2.52832612425358
0.0613590727341318,2.99752060159022,2.9947057844156,2.98880585256105,2.9767900962235,2.95359042490885,2.912542930515,2.84807808864218,2.75927015315006,2.65042388384715,2.52834975932105
0.0705480231071865,2.9975209335901,2.99470648841567,2.98880731983716,2.97679305281652,2.95359603456446,2.91255263810406,2.84809308173997,2.75929087910514,2.65045012039666,2.52838100698526
0.0811130830789687,2.99752137247526,2.99470741906611,2.98880925950612,2.97679696132375,2.95360345042824,2.91256547162701,2.84811290324284,2.75931828037079,2.65048480790458,2.52842232066911
0.093260334688322,2.99752195265707,2.99470864933783,2.9888118236628,2.97680212825431,2.95361325416427,2.91258243794525,2.84813910874224,2.75935450807799,2.65053067032359,2.52847694560976
0.107226722201032,2.99752271962586,2.99471027569617,2.9888152133768,2.9768089588317,2.95362621482637,2.91260486844021,2.84817375548323,2.75940240744695,2.6505913109846,2.52854917524116
0.123284673944207,2.99752373351796,2.99471242566635,2.98881969446619,2.97681798880128,2.95364334928239,2.91263452376655,2.84821956449967,2.7594657424048,2.65067149752151,2.52864469121508
0.14174741629268,2.99752507383152,2.99471526783563,2.98882561835462,2.97682992649831,2.95366600216331,2.91267373253685,2.84828013542095,2.75954949338782,2.65077753988774,2.52877101481226
0.162975083462064,2.9975268456609,2.99471902507773,2.98883344965211,2.976845708495,2.95369595167658,2.91272557501715,2.84836023126307,2.75966025254365,2.65091779245909,2.52893810705278
0.187381742286038,2.99752918793908,2.99472399203829,2.98884380263072,2.97686657322513,2.9537355497045,2.91279412659624,2.84846615635754,2.759806748838,2.65110332197009,2.52915916792039
0.215443469003188,2.99753228433496,2.99473055825591,2.98885748947046,2.97689415842032,2.9537879073898,2.91288478074868,2.84860625849587,2.76000054690277,2.65134879783351,2.52945170327726
0.247707635599171,2.99753637766143,2.99473923873786,2.98887558408509,2.97693063010579,2.95385714114057,2.91300467791964,2.84879159719881,2.76025697910423,2.65167368200469,2.52983895353594
0.28480358684358,2.99754178892631,2.99475071439858,2.9888995065792,2.97697885345883,2.95394869901065,2.91316327589931,2.84903683496876,2.76059639216125,2.65210382465396,2.53035181449651
0.327454916287773,2.99754894252402,2.99476588555068,2.9889311350408,2.97704261925738,2.95406979421693,2.91337310981766,2.84936142926442,2.76104582061966,2.65267361369945,2.53103143354052
0.376493580679247,2.99755839955069,2.99478594267568,2.98897295357896,2.97712694425429,2.9542299818397,2.91365080735067,2.84979123253411,2.76164124418525,2.65342888746908,2.53193274273057
0.432876128108306,2.9975709018676,2.99481246008172,2.98902824846577,2.97723847004598,2.95444192753739,2.91401844932757,2.85036065034805,2.76243065177478,2.65443091154704,2.53312930963251
0.497702356433211,2.99758743039061,2.99484751989341,2.98910136820357,2.97738599349529,2.95472243491266,2.91450540116337,2.85111557059313,2.7634782345636,2.65576186218069,2.53472007340272
0.572236765935022,2.99760928221544,2.99489387627404,2.98919806868331,2.9775811734363,2.95509382332038,2.91515079201969,2.85211737170313,2.7648701845977,2.65753248277456,2.53683883529716
0.657933224657568,2.9976381726953,2.99495517306865,2.98932597185589,2.97783947459761,2.95558578405331,2.91600689557723,2.85344846541182,2.76672282250746,2.65989294743688,2.53966787698457
0.756463327554629,2.99767637059591,2.99503623248027,2.98949517626728,2.97818143250732,2.95623789585732,2.9171437845399,2.85522006584767,2.76919418700375,2.66304859014197,2.54345795542719
0.869749002617783,2.99772687713765,2.99514343837371,2.98971907152737,2.97863435582288,2.95710306037388,2.91865581818597,2.85758326888008,2.77250092294234,2.66728326335273,2.54855850774774
1,2.99779366333551,2.99528524594558,2.9900154279771,2.97923463025344,2.95825224110112,2.92067082890323,2.8607452019281,2.77694356901122,2.67299513588294,2.55546490616783
1.14975699539774,2.99788198489854,2.99547286068416,2.99040786008,2.98003085957952,2.95978108542106,2.92336339530688,2.86499322297008,2.78294572795808,2.68075372636334,2.5648956231637
1.32194114846603,2.99799880052435,2.99572114506829,2.990927801501,2.98108818881574,2.96181933256786,2.9269745156442,2.87073245482825,2.79111734607193,2.69139521516851,2.57792500107971
1.51991108295293,2.99815332839625,2.99604983329868,2.99161718813419,2.98249432799747,2.96454446523048,2.93184172082838,2.87854657024031,2.80236241902307,2.70619139382579,2.59622679324184
1.74752840000768,2.99835778805149,2.99648516559331,2.99253213373354,2.9843680792879,2.96820205753691,2.93844706772682,2.88930169747513,2.81807468971799,2.72717196578238,2.6225576256519
2.00923300256505,2.99862839201679,2.99706209913878,2.99374802075795,2.9868716541913,2.97313714935095,2.94749762168355,2.90433662325875,2.84052408792815,2.75779945370406,2.66181598846886
2.31012970008316,2.99898667596345,2.99782732079104,2.99536665152932,2.99022892882993,2.97984473417673,2.96006943943724,2.92584328601336,2.87370797583353,2.80456434226369,2.72366103945358
2.65608778294668,2.99946129117334,2.99884339086926,2.99752647704988,2.99475339528143,2.98905552427338,2.97788772597467,2.95772475110426,2.9255300146678,2.8814052385539,2.82989263987391
3.05385550883341,3.00009043456919,3.00019451215781,3.00041756991203,3.00089275693307,3.00189212352338,3.00393738523706,3.0078931757268,3.01473796729179,3.02447209572085,3.03492117818901
3.51119173421513,3.0009251690045,3.00199468775924,3.00430419390101,3.00930389178779,3.02018067124471,3.0440293003554,3.09637278246286,3.20136048472064,3.33662115028838,3.42739763676236
4.03701725859656,3.00203400635135,3.00439948966176,3.00956011138917,3.02098759687008,3.04715647867115,3.11202436834271,3.30419909254365,3.7035999507157,3.90154565431699,3.97772524479012
4.64158883361278,3.00350931735992,3.00762347351488,3.01672647828087,3.03755311033901,3.08939346288514,3.25983464244077,4.17040175939343,4.47299212707894,4.56964365119646,4.60932712729119
5.33669923120631,3.00547644917239,3.01196679344069,3.02661265683694,3.06180430467665,3.16411901122661,4.77672816502161,5.14617504411481,5.25587178996291,5.30051881720694,5.32017071502388
6.13590727341318,3.00810697744265,3.01785757348286,3.04048604328605,3.09929412827595,5.53267520065885,5.92870990416239,6.0477875126721,6.09642492344712,6.11786291232676,6.12759036899664
7.05480231071865,3.01163850460963,3.02592295939887,3.06046924257437,6.42791914290563,6.83284645285156,6.95989446634509,7.0121965372091,7.03531479192694,7.04581702840855,7.05064444366622
8.11130830789687,3.01640528626079,3.0371164927526,7.46443286185305,7.87487511211807,8.00959150531273,8.06554576006142,8.09035770850821,8.10164450037924,8.10683563156966,8.10923502868087
9.3260334688322,3.0228877458692,8.65725668490303,9.0746279569104,9.21722727535898,9.27697447791494,9.30355308185152,9.3156597854289,9.32123134957859,9.32380728813465,9.3250007613842
10.7226722201032,10.0285176242382,10.4554146668684,10.6063581801157,10.6701191113183,10.6985695304374,10.7115455552335,10.7175206149036,10.7202838272148,10.7215642215748,10.722158060824
12.3284673944207,12.0442645335443,12.2041432723879,12.2721861373607,12.302633490742,12.316537129076,12.3229427931568,12.3259058736698,12.3272790375036,12.3279159361885,12.3282114577855
14.174741629268,14.0418446549528,14.1144711220773,14.1470552373432,14.1619514477673,14.1688178864436,14.1719948436217,14.1734672801501,14.1741502570334,14.174467166204,14.1746142407461
16.2975083462064,16.2329639480836,16.2678373498992,16.2837969182352,16.2911569925144,16.2945630808229,16.2961418709743,16.2968742128312,16.297214035183,16.2973717450788,16.297444942861
18.7381742286038,18.7063760035651,18.7234753537747,18.7313645358596,18.7350162205111,18.7367090069204,18.7374942611878,18.7378586433044,18.7380277528324,18.7381062418548,18.7381426722264
21.5443469003188,21.5285893912163,21.5370458262392,21.5409608125838,21.5427758133907,21.5436177946059,21.5440085070426,21.5441898380224,21.5442739997402,21.5443130631438,21.5443311945529
24.7707635599171,24.7629356309972,24.7671329271959,24.7690789652027,24.769981768552,24.7704007121271,24.7705951468409,24.7706853907732,24.7707272772907,24.7707467190732,24.7707557431026
28.480358684358,28.4764658420971,28.4785523826978,28.4795204016273,28.4799696155984,28.4801781005858,28.4802748660775,28.4803197796346,28.4803406264445,28.4803503026298,28.4803547939072
32.7454916287773,32.7435548264797,32.744592773011,32.7450744445046,32.7452979949399,32.7454017531931,32.7454499125026,32.7454722658573,32.7454826413188,32.7454874571714,32.74548969249
37.6493580679247,37.6483942620508,37.6489107364821,37.6491504410105,37.6492616973296,37.649313336933,37.649337305697,37.6493484309651,37.6493535948471,37.6493559917066,37.6493571042298
43.2876128108306,43.2871331536462,43.2873901796362,43.2875094758655,43.2875648472647,43.2875905481749,43.287602477434,43.2876080144955,43.2876105845697,43.287611777492,43.2876123311973
49.7702356433211,49.7699969235461,49.7701248406985,49.7701842135756,49.7702117718074,49.7702245631588,49.7702305003681,49.7702332561744,49.7702345353059,49.7702351290261,49.7702354046065
57.2236765935022,57.2235577835588,57.2236214470876,57.2236509968635,57.2236647126078,57.2236710788823,57.223674033843,57.2236754054138,57.2236760420404,57.2236763375363,57.2236764746934
65.7933224657568,65.7932633340806,65.7932950193235,65.7933097262638,65.7933165526107,65.7933197211181,65.7933211918085,65.7933218744424,65.793322191293,65.793322338362,65.7933224066254
75.6463327554629,75.6463033255557,75.6463190953228,75.6463264149903,75.6463298124768,75.6463313894499,75.6463321214159,75.6463324611643,75.6463326188616,75.6463326920582,75.6463327260331
86.9749002617783,86.9748856144587,86.9748934630976,86.9748971061109,86.9748987970474,86.9748995819105,86.9748999462117,86.9749001153053,86.9749001937916,86.9749002302217,86.974900247131
100,99.9999927099976,99.9999966162812,99.999998429417,99.999999271,99.9999996616282,99.9999998429417,99.9999999271,99.9999999661628,99.9999999842942,99.99999999271
