bvals,E=0.010000,E=0.014384,E=0.020691,E=0.029764,E=0.042813,E=0.061585,E=0.088587,E=0.127427,E=0.183298,E=0.263665,E=0.379269,E=0.545559,E=0.784760,E=1.128838,E=1.623777,E=2.335721,E=3.359818,E=4.832930,E=6.951928,E=10.000000
0.0001,2.88539981250757,2.6830394100205,2.49487105549836,2.3198994246448,2.1571989977793,2.00590916426253,1.86522967026079,1.7344163857702,1.6127773685103,1.49966920386672,1.39449360152293,1.29669423077891,1.20575377781683,1.12119120934827,1.04255922816871,0.969441907160432,0.901452489228887,0.838231341534991,0.779444053202362,0.724779666437155
0.000114975699539774,2.88539981273072,2.68303941026049,2.49487105575645,2.31989942492235,2.15719899807778,2.00590916458353,1.86522967060599,1.73441638614144,1.61277736890954,1.49966920429607,1.39449360198466,1.29669423127546,1.20575377835084,1.12119120992256,1.0425592287863,0.969441907824611,0.901452489943159,0.838231342303135,0.779444054028441,0.724779667325538
0.000132194114846603,2.88539981302572,2.68303941057773,2.49487105609762,2.31989942528925,2.15719899847235,2.00590916500786,1.86522967106233,1.73441638663219,1.61277736943731,1.49966920486364,1.39449360259505,1.29669423193188,1.20575377905677,1.12119121068173,1.04255922960273,0.969441908702615,0.901452490887385,0.838231343318576,0.779444055120469,0.724779668499929
0.000151991108295293,2.88539981341568,2.68303941099711,2.49487105654862,2.31989942577427,2.15719899899396,2.0059091655688,1.86522967166558,1.73441638728094,1.61277737013499,1.49966920561394,1.39449360340194,1.29669423279963,1.20575377998996,1.12119121168531,1.042559230682,0.969441909863286,0.901452492135596,0.838231344660929,0.779444056564065,0.724779670052405
0.000174752840000768,2.88539981393119,2.6830394115515,2.49487105714483,2.31989942641544,2.15719899968349,2.00590916631034,1.86522967246304,1.73441638813855,1.61277737105728,1.4996692066058,1.3944936044686,1.29669423394674,1.20575378122359,1.12119121301198,1.04255923210873,0.969441911397624,0.901452493785657,0.838231346435441,0.779444058472415,0.724779672104686
0.000200923300256505,2.88539981461266,2.68303941228437,2.49487105793297,2.31989942726303,2.157199000595,2.0059091672906,1.86522967351724,1.73441638927226,1.6127773722765,1.49966920791697,1.39449360587866,1.29669423546315,1.20575378285437,1.12119121476576,1.04255923399479,0.969441913425928,0.90145249596694,0.838231348781242,0.779444060995141,0.724779674817681
0.000231012970008316,2.88539981551353,2.68303941325318,2.49487105897486,2.3198994283835,2.15719900179998,2.00590916858646,1.86522967491083,1.73441639077096,1.61277737388823,1.49966920965026,1.39449360774268,1.29669423746776,1.20575378501017,1.12119121708415,1.04255923648804,0.969441916107228,0.901452498850469,0.838231351882252,0.779444064330036,0.7247796784041
0.000265608778294669,2.88539981670443,2.6830394145339,2.49487106035216,2.31989942986469,2.15719900339288,2.0059091702995,1.86522967675307,1.73441639275215,1.61277737601884,1.49966921194157,1.3944936102068,1.29669424011774,1.20575378786001,1.12119122014893,1.04255923978398,0.969441919651748,0.901452502662324,0.838231355981605,0.779444068738571,0.724779683145136
0.000305385550883342,2.88539981827872,2.68303941622692,2.49487106217288,2.31989943182273,2.1571990054986,2.00590917256404,1.86522967918841,1.73441639537116,1.61277737883539,1.49966921497054,1.39449361346423,1.29669424362085,1.20575379162734,1.1211912242004,1.04255924414101,0.969441924337395,0.901452507701372,0.838231361400709,0.779444074566394,0.724779689412506
0.000351119173421513,2.88539982035984,2.68303941846501,2.49487106457977,2.31989943441115,2.15719900828224,2.00590917555763,1.86522968240778,1.73441639883334,1.6127773825587,1.49966921897467,1.39449361777036,1.29669424825175,1.20575379660751,1.12119122955619,1.04255924990074,0.969441930531544,0.901452514362697,0.838231368564445,0.779444082270434,0.724779697697601
0.000403701725859655,2.88539982311096,2.68303942142362,2.49487106776153,2.31989943783288,2.15719901196205,2.00590917951498,1.8652296866636,1.73441640341015,1.61277738748069,1.49966922426789,1.39449362346281,1.29669425437353,1.20575380319102,1.12119123663623,1.04255925751478,0.969441938719846,0.901452523168577,0.838231378034483,0.779444092454722,0.72477970865001
0.000464158883361278,2.88539982674778,2.68303942533474,2.49487107196763,2.31989944235621,2.15719901682654,2.00590918474636,1.86522969228955,1.73441640946041,1.61277739398728,1.49966923126522,1.39449363098789,1.29669426246617,1.20575381189402,1.12119124599563,1.04255926758008,0.969441949544298,0.901452534809433,0.838231390553316,0.779444105917752,0.724779723128449
0.000533669923120631,2.88539983155544,2.683039430505,2.49487107752785,2.31989944833579,2.15719902325711,2.00590919166194,1.86522969972671,1.73441641745851,1.61277740258861,1.49966924051528,1.3944936409356,1.29669427316417,1.20575382339887,1.12119125836821,1.04255928088583,0.969441963853588,0.901452550197959,0.838231407102477,0.779444123715086,0.724779742268095
0.000613590727341318,2.88539983791089,2.68303943733979,2.49487108487813,2.31989945624045,2.15719903175795,2.00590920080393,1.86522970955821,1.73441642803151,1.61277741395905,1.49966925274331,1.3944936540859,1.29669428730628,1.20575383860762,1.12119127472403,1.04255929847524,0.969441982769627,0.901452570540686,0.838231428979496,0.779444147242115,0.724779767569583
0.000705480231071865,2.88539984631241,2.68303944637497,2.49487109459476,2.31989946668993,2.15719904299556,2.0059092128891,1.86522972255487,1.73441644200841,1.61277742899011,1.49966926890804,1.39449367146981,1.29669430600133,1.20575385871268,1.12119129634546,1.0425593217274,0.969442007775519,0.901452597432575,0.838231457899628,0.779444178343465,0.724779801016662
