bvals,E=0.010000,E=0.014384,E=0.020691,E=0.029764,E=0.042813,E=0.061585,E=0.088587,E=0.127427,E=0.183298,E=0.263665,E=0.379269,E=0.545559,E=0.784760,E=1.128838,E=1.623777,E=2.335721,E=3.359818,E=4.832930,E=6.951928,E=10.000000
0.0001,1439.96453535041,1001.05297172678,695.924814536603,483.801917747062,336.335607994662,233.818091775911,162.548653018629,113.002652606962,78.5586300413814,54.6133936824411,37.9668378629782,26.3942721761797,18.3491078775115,12.756167613136,8.86799583206832,6.16496681982467,4.28584052302141,2.97948545890457,2.07131682984083,1.43996454229502
0.000114975699539774,1439.96453535041,1001.05297172678,695.924814536608,483.801917747069,336.335607994671,233.818091775925,162.548653018649,113.002652606991,78.5586300414224,54.6133936825,37.966837863063,26.3942721763016,18.349107877687,12.7561676133884,8.86799583243136,6.16496682034688,4.28584052377258,2.97948545998509,2.07131683139511,1.43996454453078
0.000132194114846603,1439.96453535042,1001.05297172679,695.924814536614,483.801917747078,336.335607994684,233.818091775943,162.548653018675,113.002652607028,78.5586300414766,54.613393682578,37.9668378631751,26.3942721764629,18.3491078779189,12.756167613722,8.86799583291127,6.16496682103721,4.28584052476559,2.97948546141349,2.07131683344978,1.43996454748632
0.000151991108295293,1439.96453535042,1001.05297172679,695.924814536622,483.801917747089,336.335607994701,233.818091775967,162.548653018709,113.002652607078,78.5586300415482,54.613393682681,37.9668378633233,26.394272176676,18.3491078782255,12.7561676141631,8.86799583354569,6.16496682194979,4.28584052607829,2.97948546330174,2.07131683616594,1.43996455139337
0.000174752840000768,1439.96453535042,1001.0529717268,695.924814536633,483.801917747105,336.335607994723,233.818091775999,162.548653018755,113.002652607144,78.5586300416429,54.6133936828171,37.9668378635192,26.3942721769578,18.3491078786309,12.7561676147461,8.86799583438436,6.16496682315617,4.2858405278136,2.97948546579789,2.07131683975653,1.43996455655826
0.000200923300256505,1439.96453535043,1001.05297172681,695.924814536647,483.801917747125,336.335607994752,233.818091776041,162.548653018816,113.002652607231,78.558630041768,54.6133936829972,37.9668378637781,26.3942721773303,18.3491078791667,12.7561676155168,8.86799583549302,6.16496682475092,4.28584053010757,2.97948546909766,2.07131684450308,1.43996456338594
0.000231012970008316,1439.96453535044,1001.05297172682,695.924814536665,483.801917747152,336.335607994791,233.818091776096,162.548653018896,113.002652607346,78.5586300419335,54.6133936832351,37.9668378641205,26.3942721778227,18.349107879875,12.7561676165357,8.86799583695861,6.1649668268591,4.28584053314008,2.97948547345976,2.07131685077775,1.43996457241173
0.000265608778294669,1439.96453535045,1001.05297172684,695.92481453669,483.801917747187,336.335607994842,233.81809177617,162.548653019001,113.002652607498,78.5586300421522,54.6133936835497,37.966837864573,26.3942721784737,18.3491078808113,12.7561676178826,8.86799583889603,6.16496682964598,4.28584053714887,2.97948547922621,2.07131685907249,1.43996458434329
0.000305385550883342,1439.96453535047,1001.05297172686,695.924814536723,483.801917747234,336.335607994909,233.818091776267,162.548653019141,113.002652607699,78.5586300424413,54.6133936839656,37.9668378651712,26.3942721793342,18.3491078820491,12.7561676196631,8.86799584145718,6.16496683333007,4.28584054244825,2.9794854868491,2.07131687003764,1.43996460011612
0.000351119173421513,1439.96453535049,1001.05297172689,695.924814536766,483.801917747296,336.335607994998,233.818091776395,162.548653019326,113.002652607965,78.5586300428235,54.6133936845154,37.966837865962,26.3942721804717,18.3491078836854,12.7561676220168,8.86799584484288,6.16496683820022,4.28584054945372,2.97948549692612,2.07131688453293,1.43996462096686
