bvals,E=0.010000,E=0.014384,E=0.020691,E=0.029764,E=0.042813,E=0.061585,E=0.088587,E=0.127427,E=0.183298,E=0.263665,E=0.379269,E=0.545559,E=0.784760,E=1.128838,E=1.623777,E=2.335721,E=3.359818,E=4.832930,E=6.951928,E=10.000000
0.0001,3.14150575189599,3.14149919758983,3.14149214894429,3.14148456867527,3.14147641668662,3.14146764985806,3.1414582218171,3.14144808269371,3.14143717885658,3.14142545262942,3.14141284198587,3.1413992802214,3.1413846956005,3.14136901097721,3.14135214338708,3.14133400360828,3.14131449568971,3.14129351644342,3.14127095489883,3.14124669171572
0.000114975699539774,3.14149273775944,3.14148520190008,3.14147709767056,3.14146838220322,3.14145900939725,3.14144892967479,3.14143808971874,3.14142643219069,3.14141389542769,3.14140041311598,3.14138591394035,3.14137032120678,3.14135355243688,3.14133551893154,3.1413161253018,3.14129526896424,3.1412728395984,3.14124871856324,3.14122277826954,3.14119488150504
0.000132194114846603,3.14147777466489,3.14146911025788,3.1414597923633,3.14144977169376,3.14143899524453,3.14142740601312,3.14141494269782,3.14140153937341,3.14138712514244,3.14137162376025,3.14135495323164,3.14133702537715,3.14131774536666,3.14129701121775,3.1412747132563,3.1412507335363,3.14122494521605,3.14119721188716,3.14116738685304,3.14113531235294
0.000151991108295293,3.14146057074227,3.14145060877969,3.14143989546522,3.14142837413032,3.14141598383243,3.14140265903255,3.1413883292486,3.1413729186826,3.14135634581972,3.14133852299711,3.14131935594023,3.14129874326413,3.1412765759372,3.14125273670447,3.14122709946732,3.14119952861653,3.14116987831495,3.14113799172608,3.1411037001845,3.14106682230369
0.000174752840000768,3.14144079041189,3.14142933657573,3.14141701886747,3.14140377213208,3.14138952630041,3.14137420601854,3.1413577302492,3.14134001184314,3.14132095707812,3.14130046516316,3.14127842770544,3.14125472813691,3.14122924109772,3.14120183177314,3.14117235518041,3.14114065540188,3.14110656476026,3.14106990293169,3.14103047599194,3.14098807539057
0.000200923300256505,3.14141804783866,3.14140487871042,3.14139071633918,3.1413754858125,3.14135910656789,3.14134149196664,3.1413225488356,3.1413021769743,3.14128026862492,3.14125670790236,3.1412313701812,3.14120412143651,3.14117481753495,3.1411433034723,3.14110941255365,3.14107296551157,3.14103376955795,3.14099161736417,3.14094628596447,3.14089753557655
0.000231012970008316,3.14139189940601,3.14137675810869,3.14136047482329,3.14134296341871,3.14132413126764,3.14130387875664,3.14128209875922,3.14125867606919,3.14123348679125,3.14120639768569,3.14117726546356,3.14114593602878,3.14111224366299,3.14107601014906,3.14103704382831,3.1409951385868,3.14095007276502,3.14090160798546,3.14084948789168,3.14079343679232
0.000265608778294669,3.14136183506265,3.14134442625014,3.14132570442886,3.14130557056894,3.14128391817152,3.14126063270534,3.14123559100097,3.14120866059927,3.14117969905078,3.14114855316219,3.14111505818604,3.14107903694928,3.14104029891609,3.14099863918004,3.14095383738027,3.1409056565358,3.14085384179209,3.14079811907293,3.14073819363072,3.14067374848739
0.000305385550883342,3.14132726837357,3.14130725246962,3.14128572692464,3.14126257787837,3.14123768288299,3.14121091025537,3.14118211838061,3.1411511549629,3.14111785621996,3.14108204601673,3.14104353493364,3.14100211926476,3.1409575799402,3.14090968136736,3.1408581701848,3.14080277392199,3.14074319955815,3.14067913197225,3.14061023227618,3.14053613602222
0.000351119173421513,3.14128752508102,3.14126451165544,3.14123976250953,3.14121314673167,3.1411845235366,3.14115374152074,3.14112063786136,3.14108503745529,3.14104675199271,3.1410055789611,3.14096130057401,3.1409136826191,3.14086247321924,3.14080740150022,3.14074817615793,3.1406844839175,3.14061598787624,3.14054232572156,3.14046310781451,3.14037791512879
0.000403701725859655,3.14124182995241,3.14121537010538,3.14118691460177,3.14115631292501,3.14112340320628,3.14108801136826,3.14104995020437,3.14100901838852,3.14096499941018,3.14091766042916,3.14086675104399,3.14081200196738,3.14075312360187,3.14068980450792,3.14062170975662,3.14054847915802,3.1404697253559,3.14038503177885,3.1402939504368,3.14019599955134
0.000464158883361278,3.14118929165867,3.14115886926448,3.14112615235018,3.1410909678583,3.14105312967902,3.14101243766574,3.14096867657639,3.14092161493488,3.14087100380673,3.14081657548232,3.14075804206078,3.1406950939272,3.14062739811487,3.14055459654404,3.14047630412785,3.14039210673541,3.14030155900123,3.14020418196946,3.1400994605604,3.13998684084603
0.000533669923120631,3.14112888538798,3.14109390702748,3.14105629052645,3.14101583691084,3.14097233219961,3.14092554627279,3.1408752316543,3.14082112220291,3.14076293170447,3.14070035235796,3.14063305314738,3.14056067809082,3.1404828443575,3.14039914024273,3.14030912299024,3.14021231645017,3.14010820856048,3.13999624863838,3.13987584446744,3.13974635916514
0.000613590727341318,3.14105943285578,3.14101921624117,3.14097596640604,3.14092945457861,3.14087943473266,3.14082564228616,3.14076779270177,3.14070557998176,3.1406386750494,3.14056672400835,3.14048934627065,3.14040613254364,3.14031664266497,3.14022040327434,3.14011690530966,3.14000560131436,3.13988590254159,3.13975717584001,3.1396187403048,3.13946986367589
0.000705480231071865,3.14097957932116,3.14093333998728,3.14088361318691,3.1408301358881,3.14077262522049,3.14071077697906,3.14064426401502,3.14057273450534,3.14049581009178,3.14041308387955,3.14032411828503,3.14022844272114,3.14012555110818,3.14001489919689,3.13989590168964,3.13976792914447,3.13963030464567,3.1394823002232,3.1393231330021,3.13915196106145
